external_id,default_code,name,taxes_id,supplier_taxes_id
product.product_8554,44913.14.1,"OTRAS MAQUINAS PARA ELABORAR PASTA DE PAPEL,  PAPEL  O CARTON: MAQUINAS DE APILAR, PARA HOJAS DE PAPEL, TARJETAS, MAQUINAS DE PERFORAR PARA SELLOS (ESTAMPILLAS), PAPEL HIGIENICO, MAQUINAS DE PLEGAR, ETC.",,
product.product_8555,44914,MAQUINAS PARA ENCUARDENAR, MAQUINAS IMPRESORAS Y MAQUINAS AUXILIARES DE LAS ARTES GRAFICAS (EXCEPTO MAQUINAS IMPRESORAS EN OFFSET CON ALIMENTACION DE PAPEL EN HOJAS DE TIPO DE OF ICINA),2008-01-23
product.product_8556,44914,"MAQUINAS, APARATOS Y EQUIPOS (EXCEPTO LAS MAQUINAS HERRAMIENTAS ESPECIALES PARA DETERMINADAS INDUSTRIAS), PARA FUNDIR O COMPONER CARACTERES DE IMPRENTA, PARA PREPARAR O HACER CLISES, PLANCHAS, CILINDROS U OTROS ELEMENTOS DE IMPRESION HORIZONTALES, COMPONE",,
product.product_8557,44914.00.1,"MAQUINAS, APARATOS Y EQUIPOS (EXCEPTO LAS MAQUINAS HERRAMIENTAS ESPECIALES PARA DETERMINADAS INDUSTRIAS), PARA FUNDIR O COMPONER CARACTERES DE IMPRENTA, PARA PREPARAR O HACER CLISES, PLANCHAS, CILINDROS U OTROS ELEMENTOS DE IMPRESION HORIZONTALES, COMPONE",,
product.product_8558,44914.1,"MAQUINAS IMPRESORAS DE OFFSET, CON ALIMENTACION DE BOBINAS.",,
product.product_8559,44914.10.1,"MAQUINAS IMPRESORAS DE OFFSET, CON ALIMENTACION DE BOBINAS.",,
product.product_8560,44914.19,"OTRAS MAQUINAS IMPRESORAS EN OFFSET: PRENSAS OFFSET ALIMENTADAS POR HOJAS, PARA HOJAS DE TAMANO SUPERIOR A 22  POR 16 CM.",,
product.product_8561,44914.19.1,"OTRAS MAQUINAS IMPRESORAS EN OFFSET: PRENSAS OFFSET ALIMENTADAS POR HOJAS, PARA HOJAS DE TAMANO SUPERIOR A 22  POR 16 CM.",,
product.product_8562,44914.2,"MAQUINAS  DE IMPRESION  TIPOGRAFICA  (EXCEPTO  IMPRESORAS FLEXOGRAFICAS): MAQUINAS  DE  IMPRIMIR  EN  RELIEVE,  PRENSAS  DE PERFECCIONAR,  LITOGRAFICAS, PRENSAS  PLANETARIAS  EN  COLOR, ROTATIVAS  EN  POLICROMIA,  TIPOGRAFICAS ROTATIVAS,  ETC.",,
product.product_8563,44914.20.1,"MAQUINAS  DE IMPRESION  TIPOGRAFICA  (EXCEPTO  IMPRESORAS FLEXOGRAFICAS): MAQUINAS  DE  IMPRIMIR  EN  RELIEVE,  PRENSAS  DE PERFECCIONAR,  LITOGRAFICAS, PRENSAS  PLANETARIAS  EN  COLOR, ROTATIVAS  EN  POLICROMIA,  TIPOGRAFICAS ROTATIVAS,  ETC.",,
product.product_8564,44914.21,MAQUINAS DE IMPRESION FLEXOGRAFICA.,,
product.product_8565,44914.21.1,MAQUINAS DE IMPRESION FLEXOGRAFICA.,,
product.product_8566,44914.22,"MAQUINAS DE HUECOGRABADO: MAQUINAS DE IMPRIMIR EN FOTOGRABADO, DE CILINDRO O ROTATIVAS, PRENSAS DE GRABADO, ETC.",,
product.product_8567,44914.22.1,"MAQUINAS DE HUECOGRABADO: MAQUINAS DE IMPRIMIR EN FOTOGRABADO, DE CILINDRO O ROTATIVAS, PRENSAS DE GRABADO, ETC.",,
product.product_8568,44914.23,"OTRAS MAQUINAS IMPRESORAS: MAQUINAS DE ESTAMPADO POR ESTARCIDO, MAQUINAS DE FECHAR, DE IMPRESION, DE IMPRIMIR, MAQUINAS NUMERADORAS CON TINTA O NO (EXCEPTO LAS ACCIONADAS A MANO), PRENSAS DE IMPRESION, ETC.",,
product.product_8569,44914.23.1,MAQUINAS ETIQUETADORAS Y CODIFICADORAS,,
product.product_8570,44914.23.2,NUMERADORAS,,
product.product_8571,44914.23.3,"OTRAS MAQUINAS IMPRESORAS: MAQUINAS DE ESTAMPADO POR ESTARCIDO, MAQUINAS DE FECHAR, DE IMPRESION, DE IMPRIMIR, MAQUINAS NUMERADORAS CON TINTA O NO (EXCEPTO LAS ACCIONADAS A MANO), PRENSAS DE IMPRESION, ETC.",,
product.product_8572,44914.23.4,MAQUINAS IMPRESORAS POR SUBLIMACION,,
product.product_8573,44914.24,"MAQUINAS AUXILIARES DE LAS ARTES GRAFICAS: ALIMENTADORES AUTOMATICOS PARA MAQUINAS DE IMPRIMIR, ELEVADORES DE MATERIAL O DE PILAS, MAQUINAS DE BASTEAR, DE ENGOMAR, DE ENGRAPAR, DE MARGINAR, DE METALIZAR, DE PLEGAR, ETC.",,
product.product_8574,44914.24.1,"MAQUINAS AUXILIARES DE LAS ARTES GRAFICAS: ALIMENTADORES AUTOMATICOS PARA MAQUINAS DE IMPRIMIR, ELEVADORES DE MATERIAL O DE PILAS, MAQUINAS DE BASTEAR, DE ENGOMAR, DE ENGRAPAR, DE MARGINAR, DE METALIZAR, DE PLEGAR, ETC.",,
product.product_8575,44914.3,"MAQUINAS PARA ENCUADERNAR (INCLUSO MAQUINAS PARA COSER PLIEGOS): MAQUINAS DE APLANAR, MAQUINAS DE BASTEAR CON ALAMBRE, MAQUINAS DE COLOREAR, MAQUINAS DE COSER, MAQUINAS DE DORAR, MAQUINAS DE ENCOLAR, DE ENCUADERNAR, DE ENROLLAR, DE ENSAMBLAR, DE GRAPAR, D",,
product.product_8576,44914.30.1,"MAQUINAS PARA ENCUADERNAR (INCLUSO MAQUINAS PARA COSER PLIEGOS): MAQUINAS DE APLANAR, MAQUINAS DE BASTEAR CON ALAMBRE, MAQUINAS DE COLOREAR, MAQUINAS DE COSER, MAQUINAS DE DORAR, MAQUINAS DE ENCOLAR, DE ENCUADERNAR, DE ENROLLAR, DE ENSAMBLAR, DE GRAPAR, D",,
product.product_8577,44914.30.2,"MAQUINAS PARA ENCUADERNAR (INCLUSO MAQUINAS PARA COSER PLIEGOS): MAQUINAS DE APLANAR, MAQUINAS DE BASTEAR CON ALAMBRE, MAQUINAS DE COLOREAR, MAQUINAS DE COSER, MAQUINAS DE DORAR, MAQUINAS DE ENCOLAR, DE ENCUADERNAR, DE ENROLLAR, DE ENSAMBLAR, DE GRAPAR, D",,
product.product_8578,44915,MAQUINAS N.C.P. PARA EL TRABAJO DE CAUCHO O MATERIALES PLASTICOS O PARA LA FABRICACION DE PRODUCTOS HECHOS DE ESTOS MATERIALES,,
product.product_8579,44915,"MAQUINAS PARA EL TRABAJO DE CAUCHO O PLASTICOS O PARA LA FABRICACION DE PRODUCTOS HECHOS DE ESTOS MATERIALES: MAQUINAS DE CORTAR, MAQUINAS DE EXTRUIR, MAQUINAS DE HACER NEUMATICOS, MAQUINAS DE MOLDEAR AL VACIO,  MAQUINAS DE RECAUCHAR, MAQUINAS DE TERMOFOR",,
product.product_8580,44915.00.1,"MAQUINAS PARA EL TRABAJO DE CAUCHO O PLASTICOS O PARA LA FABRICACION DE PRODUCTOS HECHOS DE ESTOS MATERIALES: MAQUINAS DE CORTAR, MAQUINAS DE EXTRUIR, MAQUINAS DE HACER NEUMATICOS, MAQUINAS DE MOLDEAR AL VACIO,  MAQUINAS DE RECAUCHAR, MAQUINAS DE TERMOFOR",,
product.product_8581,44916,"CAJAS DE MOLDES PARA FUNDICION DE METALES; BASES DE MOLDES; MOLDES; MOLDES PARA METAL (EXCEPTO LINGOTERAS), CARBUROS METALICOS, VIDRIO, MATERIAS MINERALES, CAUCHO O MATERIALES PLASTICOS",,
product.product_8582,44916,CAJAS DE MOLDES PARA FUNDICION DE METALES.,,
product.product_8583,44916.00.1,CAJAS DE MOLDES PARA FUNDICION DE METALES.,,
product.product_8584,44916.01,"BASES DE MOLDES: PLACAS DE FONDO PARA MOLDES, ETC.",,
product.product_8585,44916.01.1,"BASES DE MOLDES: PLACAS DE FONDO PARA MOLDES, ETC.",,
product.product_8586,44916.02,"PATRONES DE MOLDEAR: CAJAS DE MACHOS, UTILIZADAS EN LA PREPARACION DE MOLDES DE ARENA, PLACAS DE PATRONES, TABLEROS DE MOLDEAR, ETC.",,
product.product_8587,44916.02.1,"PATRONES DE MOLDEAR: CAJAS DE MACHOS, UTILIZADAS EN LA PREPARACION DE MOLDES DE ARENA, PLACAS DE PATRONES, TABLEROS DE MOLDEAR, ETC.",,
product.product_8588,44916.03,"MOLDES PARA MOLDEAR POR INYECCION O COMPRESION, PARA METALES O CARBUROS METALICOS.",,
product.product_8589,44916.03.1,"MOLDES PARA MOLDEAR POR INYECCION O COMPRESION, PARA METALES O CARBUROS METALICOS.",,
product.product_8590,44916.04,"OTROS MOLDES PARA METALES O CARBUROS METALICOS: COQUILLAS PARA FUNDIDO A PRESION DE METALES, MOLDES CILINDRICOS (EXCEPTO DE GRAFITO U OTROS CARBONOS Y DE CERAMICA), PARA CENTRIFUGADORAS DE FUNDIR, ETC.",,
product.product_8591,44916.04.1,"OTROS MOLDES PARA METALES O CARBUROS METALICOS: COQUILLAS PARA FUNDIDO A PRESION DE METALES, MOLDES CILINDRICOS (EXCEPTO DE GRAFITO U OTROS CARBONOS Y DE CERAMICA), PARA CENTRIFUGADORAS DE FUNDIR, ETC.",,
product.product_8592,44916.05,"MOLDES PARA VIDRIO: MOLDES DE COMPRESION, DE CONFORMAR, MOLDES PARA AISLADORES, MOLDES PARA ARTICULOS DE CRISTAL, MOLDES PARA BOTELLAS, MOLDES PARA LOSETAS, LADRILLOS O BALDOSAS, ETC.",,
product.product_8593,44916.05.1,"MOLDES PARA VIDRIO: MOLDES DE COMPRESION, DE CONFORMAR, MOLDES PARA AISLADORES, MOLDES PARA ARTICULOS DE CRISTAL, MOLDES PARA BOTELLAS, MOLDES PARA LOSETAS, LADRILLOS O BALDOSAS, ETC.",,
product.product_8594,44916.06,"MOLDES PARA MATERIAS MINERALES (EXCEPTO DE GRAFITO U OTROS CARBONOS Y DE CERAMICA O VIDRIO): MOLDES PARA ARTICULOS DE YESO, CARTON PIEDRA O ESTUCO, HORMIGON, CEMENTO O ASBESTOCEMENTO, PASTAS CERAMICAS, ETC.",,
product.product_8595,44916.06.1,"MOLDES PARA MATERIAS MINERALES (EXCEPTO DE GRAFITO U OTROS CARBONOS Y DE CERAMICA O VIDRIO): MOLDES PARA ARTICULOS DE YESO, CARTON PIEDRA O ESTUCO, HORMIGON, CEMENTO O ASBESTOCEMENTO, PASTAS CERAMICAS, ETC.",,
product.product_8596,44916.07,MOLDES PARA MOLDEO POR INYECCION O COMPRESION PARA CAUCHO O PLASTICOS (EXCEPTO DE GRAFITO U OTROS CARBONOS Y DE CERAMICA O VIDRIO).,,
product.product_8597,44916.07.1,MOLDES PARA MOLDEO POR INYECCION O COMPRESION PARA CAUCHO O PLASTICOS (EXCEPTO DE GRAFITO U OTROS CARBONOS Y DE CERAMICA O VIDRIO).,,
product.product_8598,44916.09,"OTROS MOLDES PARA CAUCHO O PLASTICO: MOLDES DE CAMARA DE AIRE, PARA VULCANIZAR NEUMATICOS, MOLDES DE HACER TABLETAS (EXCEPTO DE GRAFITO U OTROS CARBONOS O DE CERAMICA Y VIDRIO), ETC.",,
product.product_8599,44916.09.1,"OTROS MOLDES PARA CAUCHO O PLASTICO: MOLDES DE CAMARA DE AIRE, PARA VULCANIZAR NEUMATICOS, MOLDES DE HACER TABLETAS (EXCEPTO DE GRAFITO U OTROS CARBONOS O DE CERAMICA Y VIDRIO), ETC.",,
product.product_8600,44917,"MAQUINARIA PARA USOS ESPECIALES N.C.P. (INCLUSO MAQUINAS PARA LA SEPARACION DE ISOTOPOS, MAQUINAS PARA ENCAJAR   LAMPARAS ELECTRICAS EN BULBOS DE VIDRIO, MAQUINAS PARA LA FABRICACION DE ARTICULOS DE VIDRIO Y MAQUINAS PARA LA FABRICACION DE CUERDAS)",,
product.product_8601,44917,"MAQUINAS PARA EL MONTAJE DE LAMPARAS, TUBOS O VALVULAS Y LAMPARAS DE DESTELLOS ELECTRICOS O ELECTRONICOS EN BULBOS DE VIDRIO: MAQUINAS DE CALANDRAR, DE CONFORMAR, DE ENSAMBLAR, MAQUINAS DE HACER CUERDAS, FIBRAS, FILAMENTOS Y GUATA DE VIDRIO, MAQUINAS DE H",,
product.product_8602,44917.00.1,"MAQUINAS PARA EL MONTAJE DE LAMPARAS, TUBOS O VALVULAS Y LAMPARAS DE DESTELLOS ELECTRICOS O ELECTRONICOS EN BULBOS DE VIDRIO: MAQUINAS DE CALANDRAR, DE CONFORMAR, DE ENSAMBLAR, MAQUINAS DE HACER CUERDAS, FIBRAS, FILAMENTOS Y GUATA DE VIDRIO, MAQUINAS DE H",,
product.product_8603,44917.01,"MAQUINAS PARA LA FABRICACION O EL TRABAJO EN CALIENTE DE VIDRIO O ARTICULOS DE VIDRIO: MAQUINAS DE CERRAR HERMETICAMENTE, PARA AMPOLLAS DE LAMPARAS, MAQUINAS DE ESTIRAR, MAQUINAS DE HACER AMPOLLAS, BOTELLAS, MAQUINAS DE MOLDEAR  BLOQUES  DE  VIDRIO, MAQUI",,
product.product_8604,44917.01.1,"MAQUINAS PARA LA FABRICACION O EL TRABAJO EN CALIENTE DE VIDRIO O ARTICULOS DE VIDRIO: MAQUINAS DE CERRAR HERMETICAMENTE, PARA AMPOLLAS DE LAMPARAS, MAQUINAS DE ESTIRAR, MAQUINAS DE HACER AMPOLLAS, BOTELLAS, MAQUINAS DE MOLDEAR  BLOQUES  DE  VIDRIO, MAQUI",,
product.product_8605,44917.02,"MAQUINAS PARA LA ELABORACION DE METALES (INCLUSO MAQUINAS BOBINADORAS DE ALAMBRES ELECTRICOS), N.C.P.: DEVANADORAS DE BOBINAS, MAQUINAS DE AISLAR (EXCEPTO LAS MAQUINAS DE HACER TRENZADOS), MAQUINAS DE DECAPAR, DE DESOXIDAR, DE INMERSION PARA ESTANAR, MOLI",,
product.product_8606,44917.02.1,"MAQUINAS PARA LA ELABORACION DE METALES (INCLUSO MAQUINAS BOBINADORAS DE ALAMBRES ELECTRICOS), N.C.P.: DEVANADORAS DE BOBINAS, MAQUINAS DE AISLAR (EXCEPTO LAS MAQUINAS DE HACER TRENZADOS), MAQUINAS DE DECAPAR, DE DESOXIDAR, DE INMERSION PARA ESTANAR, MOLI",,
product.product_8607,44917.03,"MAQUINAS Y APARATOS PARA LA SEPARACION  DE ISOTOPOS N.C.P.: APARATOS DE DESTILACION DE FRACCIONES, APARATOS DE PRODUCCION DE AGUA PESADA, DE OXIDO DE DEUTERIO, APARATOS DE TOBAS (PROCESO BEKER), PARA  ENRIQUECER URANIO, CALUTRONES  PARA  LA SEPARACION ELE",,
product.product_8608,44917.03.1,"MAQUINAS Y APARATOS PARA LA SEPARACION  DE ISOTOPOS N.C.P.: APARATOS DE DESTILACION DE FRACCIONES, APARATOS DE PRODUCCION DE AGUA PESADA, DE OXIDO DE DEUTERIO, APARATOS DE TOBAS (PROCESO BEKER), PARA  ENRIQUECER URANIO, CALUTRONES  PARA  LA SEPARACION ELE",,
product.product_8609,44917.04,"MAQUINAS PARA EXTRUIR, ESTIRAR, TEJER O CORTAR FIBRAS, HILADOS U OTROS MATERIALES DE ORIGEN ARTIFICIAL.",,
product.product_8610,44917.04.1,"MAQUINAS PARA EXTRUIR, ESTIRAR, TEJER O CORTAR FIBRAS, HILADOS U OTROS MATERIALES DE ORIGEN ARTIFICIAL.",,
product.product_8611,44917.04.2,MAQUINAS DE PRE ESFUERZO Y TENSADO DE CABLE EN HORMIGON ,,
product.product_8612,44917.05,"MAQUINAS PARA PRODUCIR BALDOSAS, LADRILOOS, PASTAS DE CERAMICA MOLDEADAS, TUBOS, ELECTRODOS DE GRAFITO TIZA DE PIZARRON, MOLDES DE FUNDICION, ETC.",,
product.product_8613,44917.05.1,"MAQUINAS PARA PRODUCIR BALDOSAS, LADRILOOS, PASTAS DE CERAMICA MOLDEADAS, TUBOS, ELECTRODOS DE GRAFITO TIZA DE PIZARRON, MOLDES DE FUNDICION, ETC.",,
product.product_8614,44917.09,"MAQUINAS CON FUNCIONES ESPECIALES N.C.P.: ACUMULADORES HIDRAULICOS, AGITADORES MECANICOS DE USO GENERAL, ALIMENTADORES DE TOLVA, APARATOS DE CORTAR, DE LIMPIAR, ASPIRADORAS INDUSTRIALES, BARREDERAS DE ALFOMBRAS,  CAMPANAS DE BUCEAR, CORTADORAS DECADENA, C",,
product.product_8615,44917.09.1,"MAQUINAS CON FUNCIONES ESPECIALES N.C.P.: ACUMULADORES HIDRAULICOS, AGITADORES MECANICOS DE USO GENERAL, ALIMENTADORES DE TOLVA, APARATOS DE CORTAR, DE LIMPIAR, ASPIRADORAS INDUSTRIALES, BARREDERAS DE ALFOMBRAS,  CAMPANAS DE BUCEAR, CORTADORAS DECADENA, C",,
product.product_8616,44917.09.2,EQUIPOS PARA CONTROL Y REMEDIACION AMBIENTAL,,
product.product_8617,44917.09.3,BIENES PARA EL SECTOR DE EMPPRESAS DE AGUA,,
product.product_8618,4492,PARTES Y PIEZAS N.C.P. DE MAQUINARIA PARA USOS ESPECIALES,,
product.product_8619,44921,"PARTES Y PIEZAS DE LAS MAQUINAS PARA FABRICAR PULPA O MATERIAL DE FIBRA CELULOSICA O PARA FABRICAR O ACABAR PAPEL O CARTON; MAQUINAS PARA LA ELABORACION DE PASTA DE PAPEL, PAPEL O CARTON (EXCEPTO MAQUINAS PARA ENCURDERNAR)",,
product.product_8620,44921,"PARTES Y PIEZAS DE LAS MAQUINAS PARA FABRICAR PULPA O MATERIAL DE FIBRA CELULOSICA  O PARA FABRICAR Y ACABAR PAPEL O CARTON: BARRAS DE DESFIBRADORA, CILINDROS DE AFILIGRANAR, CILINDROS DENTADOS, PARA ABRIDORAS DE ESPARTO,  PLANCHAS DE FONDO Y  PLANOS INCL",,
product.product_8621,44921.00.1,"PARTES Y PIEZAS DE LAS MAQUINAS PARA FABRICAR PULPA O MATERIAL DE FIBRA CELULOSICA  O PARA FABRICAR Y ACABAR PAPEL O CARTON: BARRAS DE DESFIBRADORA, CILINDROS DE AFILIGRANAR, CILINDROS DENTADOS, PARA ABRIDORAS DE ESPARTO,  PLANCHAS DE FONDO Y  PLANOS INCL",,
product.product_8622,44921.01,"PARTES Y PIEZAS DE LAS MAQUINAS  PARA LA ELABORACION  DE PASTA DE PAPEL O CARTON (INCLUIDAS LAS MAQUINAS CORTADORAS DE TODO TIPO): CABEZALES DE RAYAR, PARA MAQUINAS DE HACER CAJAS DE PAPEL, MESAS ESPECIALES PARA MAQUINAS DE CORTAR PAPEL, PORTACUCHILLAS, E",,
product.product_8623,44921.01.1,"PARTES Y PIEZAS DE LAS MAQUINAS  PARA LA ELABORACION  DE PASTA DE PAPEL O CARTON (INCLUIDAS LAS MAQUINAS CORTADORAS DE TODO TIPO): CABEZALES DE RAYAR, PARA MAQUINAS DE HACER CAJAS DE PAPEL, MESAS ESPECIALES PARA MAQUINAS DE CORTAR PAPEL, PORTACUCHILLAS, E",,
product.product_8624,44922,PARTES Y PIEZAS DE LAS MAQUINAS PARA ENCUARDENAR, MAQUINAS IMPRESORAS Y MAQUINAS AUXILIARES DE LAS ARTES GRAFICAS, PARTES Y PIEZAS DE MAQUINAS IMPRESORAS EN OFFSET CON ALIMENTACION DE PAPEL EN 
product.product_8625,44922,PARTES Y PIEZAS DE MAQUINAS PARA ENCUADERNAR.,,
product.product_8626,44922.00.1,PARTES Y PIEZAS DE MAQUINAS PARA ENCUADERNAR.,,
product.product_8627,44922.1,"PARTES Y PIEZAS DE MAQUINAS, APARATOS Y EQUIPOS, PARA FUNDIR O COMPONER CARACTERES DE IMPRENTA, PREPARAR O HACER CLISES, PLANCHAS, CILINDROS U OTROS ELEMENTOS DE IMPRESION: MECANISMOS DE ALIMENTACION, PARA MAQUINAS DE MONOTIPIA, TECLADOS PARA MAQUINAS DE ",,
product.product_8628,44922.10.1,"PARTES Y PIEZAS DE MAQUINAS, APARATOS Y EQUIPOS, PARA FUNDIR O COMPONER CARACTERES DE IMPRENTA, PREPARAR O HACER CLISES, PLANCHAS, CILINDROS U OTROS ELEMENTOS DE IMPRESION: MECANISMOS DE ALIMENTACION, PARA MAQUINAS DE MONOTIPIA, TECLADOS PARA MAQUINAS DE",,
product.product_8629,44922.11,"PARTES Y PIEZAS DE MAQUINAS IMPRESORAS EN OFFSET, DE MAQUINAS PARA IMPRIMIR Y DE MAQUINAS AUXILIARES DE ARTES GRAFICAS.",,
product.product_8630,44922.11.1,"PARTES Y PIEZAS DE MAQUINAS IMPRESORAS EN OFFSET, DE MAQUINAS PARA IMPRIMIR Y DE MAQUINAS AUXILIARES DE ARTES GRAFICAS.",,
product.product_8631,44929,"PARTES Y PIEZAS DE LAS MAQUINAS PARA EL TRABAJO DE CAUCHO O PLASTICOS O PARA LA FABRICACION DE PRODUCTOS HECHOS DE ESTOS MATERIALES: MAQUINAS DE CORTAR, MAQUINAS DE EXTRUIR, MAQUINAS DE HACER NEUMATICOS, MAQUINAS DE MOLDEAR AL VACIO; OTRAS PARTES Y PIEZAS",,
product.product_8632,44929,"PARTES Y PIEZAS DE LAS MAQUINAS PARA EL MONTAJE DE LAMPARAS, TUBOS O VALVULAS Y LAMPARAS DE DESTELLOS ELECTRICOS O ELECTRONICOS EN BULBOS DE VIDRIO, MAQUINAS PARA LA FABRICACION O EL TRABAJO EN CALIENTE DE O ARTICULOS DE VIDRIO: CILINDROS, DISCOS, PLACAS,",,
product.product_8633,44929.00.1,"PARTES Y PIEZAS DE LAS MAQUINAS PARA EL MONTAJE DE LAMPARAS, TUBOS O VALVULAS Y LAMPARAS DE DESTELLOS ELECTRICOS O ELECTRONICOS EN BULBOS DE VIDRIO, MAQUINAS PARA LA FABRICACION O EL TRABAJO EN CALIENTE DE O ARTICULOS DE VIDRIO: CILINDROS, DISCOS, PLACAS,",,
product.product_8634,44929.01,"PARTES Y PIEZAS DE LAS MAQUINAS  PARA EL TRABAJO DE CAUCHO O PLASTICO O PARA LA FABRICACION DE PRODUCTOS HECHOS DE ESTOS MATERIALES, N.C.P.",,
product.product_8635,44929.01.1,"PARTES Y PIEZAS DE LAS MAQUINAS  PARA EL TRABAJO DE CAUCHO O PLASTICO O PARA LA FABRICACION DE PRODUCTOS HECHOS DE ESTOS MATERIALES, N.C.P.",,
product.product_8636,44929.02,"PARTES Y PIEZAS DE LAS MAQUINAS PARA OBRAS PUBLICAS, EDIFICIOS Y OBRAS SIMILARES, MAQUINAS PARA LA EXTRACCION O PREPARACION DE GRASAS Y ACEITES ANIMALES O VEGETALES FINOS, PRENSAS PARA LA FABRICACION DE TABLEROS DE PARTICULAS O DE FIBRAS PARA LA CONSTRUCC",,
product.product_8637,44929.02.1,"PARTES Y PIEZAS DE LAS MAQUINAS PARA OBRAS PUBLICAS, EDIFICIOS Y OBRAS SIMILARES, MAQUINAS PARA LA EXTRACCION O PREPARACION DE GRASAS Y ACEITES ANIMALES O VEGETALES FINOS, PRENSAS PARA LA FABRICACION DE TABLEROS DE PARTICULAS O DE FIBRAS PARA LA CONSTRUCC",,
product.product_8638,45,"MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMATICA",,
product.product_8639,451,"MAQUINAS DE OFICINA Y DE CONTABILIDAD Y SUS PARTES, PIEZAS Y ACCESORIOS",,
product.product_8640,4511,MAQUINAS DE ESCRIBIR AUTOMATICAS Y MAQUINAS DE PROCESAMIENTO DE TEXTOS,,
product.product_8641,45110,MAQUINAS DE ESCRIBIR AUTOMATICAS Y MAQUINAS DE PROCESAMIENTO DE TEXTOS,,
product.product_8642,45110,"MAQUINAS DE ESCRIBIR AUTOMATICAS: MAQUINAS CON CINTA DE PAPEL PERFORADO, PARA ESCRIBIR UN PARRAFO TIPO O UNA CARTA TIPO COMPLETA, MAQUINAS CON MEMORIA LIMITADA, CAPACES DE MEMORIZAR, CORREGIR Y REESCRIBIR TEXTOS AUTOMATICAMENTE, ETC.",,
product.product_8643,45110.00.1,"MAQUINAS DE ESCRIBIR AUTOMATICAS: MAQUINAS CON CINTA DE PAPEL PERFORADO, PARA ESCRIBIR UN PARRAFO TIPO O UNA CARTA TIPO COMPLETA, MAQUINAS CON MEMORIA LIMITADA, CAPACES DE MEMORIZAR, CORREGIR Y REESCRIBIR TEXTOS AUTOMATICAMENTE, ETC.",,
product.product_8644,45110.01,"MAQUINAS DE PROCESAMIENTO DE TEXTOS, PROVISTAS O NO DE CONEXIONES CON OTRAS MAQUINAS DE PROCESAMIENTO DE TEXTOS, CON MAQUINAS AUTOMATICAS DE ELABORACION DE DATOS, CON EQUIPO DE FOTO COMPOSICION O CON EQUIPO DE TELECOMUNICACIONES, ETC.",,
product.product_8645,45110.01.1,"MAQUINAS DE PROCESAMIENTO DE TEXTOS, PROVISTAS O NO DE CONEXIONES CON OTRAS MAQUINAS DE PROCESAMIENTO DE TEXTOS, CON MAQUINAS AUTOMATICAS DE ELABORACION DE DATOS, CON EQUIPO DE FOTO COMPOSICION O CON EQUIPO DE TELECOMUNICACIONES, ETC.",,
product.product_8646,4512,OTRAS MAQUINAS DE ESCRIBIR,,
product.product_8647,45120,OTRAS MAQUINAS DE ESCRIBIR,,
product.product_8648,45120,"OTRAS MAQUINAS DE ESCRIBIR ELECTRICAS, DE UN PESO NO MAYOR DE 12 KG. (EXCLUIDA LA CAJA): MAQUINAS CON CARACTERES BRASSILLE, CON CARACTERES ORDINARIOS SIN MECANISMOS DE CALCULAR, CON SIMBOLOS MUSICALES, MAQUINAS DE ESTENOGRAFIA, ETC. ",,
product.product_8649,45120.00.1,"OTRAS MAQUINAS DE ESCRIBIR ELECTRICAS, DE UN PESO NO MAYOR DE 12 KG. (EXCLUIDA LA CAJA): MAQUINAS CON CARACTERES BRASSILLE, CON CARACTERES ORDINARIOS SIN MECANISMOS DE CALCULAR, CON SIMBOLOS MUSICALES, MAQUINAS DE ESTENOGRAFIA, ETC.",,
product.product_8650,45120.01,"OTRAS MAQUINAS DE ESCRIBIR, NO ELECTRICAS, DE UN PESO NO MAYOR DE 12 KG.  (EXCLUIDA LA CAJA): MAQUINAS CON CARACTERES BRASILLE, CON CARACTERES ORDINARIOS SIN MECANISMOS DE CALCULAR, CON SIMBOLOS MUSICALES, MAQUINAS DE ESTENOGRAFIA, DE TAQUIGRAFIA,ETC.",,
product.product_8651,45120.01.1,"OTRAS MAQUINAS DE ESCRIBIR, NO ELECTRICAS, DE UN PESO NO MAYOR DE 12 KG.  (EXCLUIDA LA CAJA): MAQUINAS CON CARACTERES BRASILLE, CON CARACTERES ORDINARIOS SIN MECANISMOS DE CALCULAR, CON SIMBOLOS MUSICALES, MAQUINAS DE ESTENOGRAFIA, DE TAQUIGRAFIA,ETC.",,
product.product_8652,4513,"MAQUINAS DE CALCULAR; MAQUINAS DE CONTABILIDAD, MAQUINAS REGISTRADORAS, MAQUINAS DE FRANQUEAR CORRESPONDENCIA, MAQUINAS DE EMITIR BILLETES Y MAQUINAS ANALOGAS CON UN DISPOSITIVO DE CALCULO",,
product.product_8653,45130,"MAQUINAS DE CALCULAR; MAQUINAS DE CONTABILIDAD, MAQUINAS REGISTRADORAS, MAQUINAS DE FRANQUEAR CORRESPONDENCIA, MAQUINAS DE EMITIR BILLETES Y MAQUINAS ANALOGAS CON UN DISPOSITIVO DE CALCULO",,
product.product_8654,45130,"CALCULADORAS ELECTRONICAS CAPACES DE FUNCIONAR SIN UNA FUENTE EXTERNA DE ENERGIA: CALCULADORAS DE BOLSILLO, REGISTRADORAS, REPRODUCTORAS Y VISUALIZADORAS DE DATOS.",,
